src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.15,192.168.10.3,63725,53,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,2017-07-06 17:31:14,4451701.0,292.4724728817142,2.695598828402896,1.347799414201448,1.347799414201448,6,6,468,834,78.0,78.0,78.0,0.0,139.0,139.0,139.0,0.0,139,78,108.5,30.5,930.25,48,48,8,6,404700.0909090909,1000044.0,3.0,451958.31206518365,1995731.0,1000043.9999999999,3.0,399146.2,488850.5368258891,1813349.0,908653.0,3.0,362669.8,444176.0739267256,0,0,0,0,0,0,0,0,0,0,0,1.0,108.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,4.0,582.0,6.0,144.6241980387352,320.95310941247385,78.0,139.0,0,6,6,468,834
192.168.10.15,192.168.10.3,49434,88,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,6,2017-07-06 17:31:14,1158.0,6450777.202072539,17271.157167530226,8635.578583765113,8635.578583765113,10,10,3776,3694,1642.0,60.0,377.6,632.2042707859541,1601.0,60.0,369.4,615.8043845248261,1642,60,373.5,624.0716705635659,389465.45,200,200,20,8,60.94736842105263,758.0,1.0,165.7450399938064,1069.0,839.0,1.0,118.77777777777777,256.01509407662223,1111.0,758.0,1.0,123.44444444444444,228.79545018354574,0,0,0,0,1,0,0,0,0,0,0,1.0,373.5,8192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.0,4.0,1565.0,4.0,21131578.94736842,3548752.83446712,377.6,369.4,0,10,10,3776,3694
192.168.10.15,192.168.10.3,49435,389,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,6,2017-07-06 17:31:14,3638537.0,1833.7040409373328,7.145729176314546,3.847700325707833,3.298028850606714,14,12,4956,1716,1738.0,60.0,354.0,569.3136218289529,264.0,60.0,143.0,83.47454701883683,1738,60,256.61538461538464,434.5175111035472,188805.46745562123,280,240,20,12,145541.48,3574438.0,1.0,700023.1099987554,3638434.0,3574438.0,1.0,279879.53846153844,951196.0101121773,3638535.0,3635843.0,3.0,330775.9090909091,1045154.058715874,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,256.61538461538464,8192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380.0,4.0,432.0,4.0,2505559.6738324687,857142.8571428572,354.0,143.0,0,14,12,4956,1716
192.168.10.19,91.189.91.157,123,123,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,2017-07-06 17:31:15,36807.0,4890.374113619692,54.33749015132991,27.168745075664955,27.168745075664955,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90,90,90.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0,1,1,90,90
192.168.10.8,192.168.10.3,61489,53,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,17,2017-07-06 17:31:16,215.0,2139534.88372093,18604.6511627907,9302.32558139535,9302.32558139535,2,2,164,296,82.0,82.0,82.0,0.0,148.0,148.0,148.0,0.0,148,82,115.0,33.0,1089.0,16,16,8,2,71.66666666666667,208.0,3.0,96.40308893160817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,115.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,148.0,0,2,2,164,296
192.168.10.8,192.168.10.3,55918,53,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,17,2017-07-06 17:31:16,628.0,923566.8789808918,6369.426751592357,3184.7133757961783,3184.7133757961783,2,2,290,290,145.0,145.0,145.0,0.0,145.0,145.0,145.0,0.0,145,145,145.0,0.0,0.0,16,16,8,2,209.33333333333334,622.0,3.0,291.7993983696486,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,145.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0,2,2,290,290
192.168.10.8,192.168.10.3,52409,53,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,17,2017-07-06 17:31:16,209.0,2363636.3636363633,19138.755980861242,9569.377990430621,9569.377990430621,2,2,170,324,85.0,85.0,85.0,0.0,162.0,162.0,162.0,0.0,162,85,123.5,38.5,1482.25,16,16,8,2,69.66666666666667,202.0,3.0,93.57468793547869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,162.0,0,2,2,170,324
192.168.10.8,192.168.10.3,60459,53,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,17,2017-07-06 17:31:16,592.0,1135135.1351351351,6756.756756756757,3378.3783783783783,3378.3783783783783,2,2,336,336,168.0,168.0,168.0,0.0,168.0,168.0,168.0,0.0,168,168,168.0,0.0,0.0,16,16,8,2,197.33333333333334,586.0,3.0,274.82883562117144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,168.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,0,2,2,336,336
192.168.10.15,192.168.10.255,137,137,00:1e:4f:d4:ca:28,ff:ff:ff:ff:ff:ff,17,2017-07-06 17:31:17,1500049.0,7359.759581187015,79.99738675203277,79.99738675203277,0.0,120,0,11040,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,960,0,8,120,12605.453781512606,749889.0,1.0,96391.87128353711,1500049.0,749889.0,1.0,12605.453781512606,96391.87128353711,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,120.0,0.0,0.0,3999.8693376016386,0.0,92.0,0.0,0,120,0,11040,0
192.168.10.15,192.168.10.3,57544,53,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,2017-07-06 17:31:18,24098.0,25811.270644866792,165.98887874512405,82.99443937256203,82.99443937256203,2,2,148,474,74.0,74.0,74.0,0.0,237.0,237.0,237.0,0.0,237,74,155.5,81.5,6642.25,16,16,8,2,8032.666666666667,24092.0,3.0,11355.66350133516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,155.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,237.0,0,2,2,148,474
192.168.10.3,192.168.10.1,62446,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:18,23565.0,14131.12667091025,84.87163165711861,42.435815828559306,42.435815828559306,1,1,85,248,85.0,85.0,85.0,0.0,248.0,248.0,248.0,0.0,248,85,166.5,81.5,6642.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,166.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,248.0,0,1,1,85,248
192.168.10.15,192.168.10.3,49436,445,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,6,2017-07-06 17:31:18,10810448.0,10409.004326185188,34.8736703603773,17.853099150007477,17.02057121036982,193,184,47308,65218,3187.0,60.0,245.11917098445596,282.7476241436844,3308.0,60.0,354.44565217391306,468.9258392309894,3308,60,298.47745358090185,388.88914111931484,151234.7640805184,3860,3680,20,191,28751.191489361703,10578272.0,1.0,544801.8441965026,10810448.0,10578272.0,1.0,56304.416666666664,761380.196834877,10740917.0,10634018.0,1.0,58693.53551912568,783913.9445644587,0,0,0,0,1,0,0,0,0,0,0,0.9533678756476683,298.47745358090185,8192,2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.5,4.5,7900.0,5.0,74395.8227438658,16205128.205128206,245.11917098445596,354.44565217391306,0,193,184,47308,65218
192.168.10.15,192.168.10.3,49437,88,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,6,2017-07-06 17:31:18,1168.0,6488013.698630137,17123.287671232876,8561.643835616438,8561.643835616438,10,10,3824,3754,1666.0,60.0,382.4,641.8042069042551,1631.0,60.0,375.4,627.8043007179865,1666,60,378.9,634.852494678882,403037.6899999999,200,200,20,8,61.473684210526315,809.0,0.0,177.43653229166128,1113.0,887.0,1.0,123.66666666666667,271.16333741041683,1099.0,809.0,1.0,122.11111111111111,245.2646844372397,0,0,0,0,1,0,0,0,0,0,0,1.0,378.9,8192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236.0,4.0,3166.0,4.0,61056603.7735849,3668597.914252607,382.4,375.4,0,10,10,3824,3754
192.168.10.15,192.168.10.3,49438,88,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,6,2017-07-06 17:31:18,732.0,9068306.010928962,21857.92349726776,10928.96174863388,10928.96174863388,8,8,3290,3348,1459.0,60.0,411.25,604.9237038668596,1488.0,60.0,418.5,617.4809713667297,1488,60,414.875,611.2453348492731,373620.859375,160,160,20,6,48.8,296.0,0.0,79.04783361990384,550.0,353.0,1.0,78.57142857142857,113.95720643276222,695.0,359.0,0.0,99.28571428571429,121.07343024051183,0,0,0,0,1,0,0,0,0,0,0,1.0,414.875,8192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.0,4.0,0.0,0.0,56440000.0,0.0,411.25,418.5,0,8,8,3290,3348
192.168.10.15,131.253.61.98,49439,80,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2017-07-06 17:31:18,140154.0,9275.51122336858,57.08006906688357,35.67504316680223,21.405025900081338,5,3,609,691,363.0,60.0,121.8,120.622385982039,565.0,60.0,230.33333333333334,236.65774631076178,565,60,162.5,181.2649993793617,32857.0,100,60,20,4,20022.0,47478.0,45.0,23018.881616124247,94049.0,47523.0,45.0,23512.25,23391.966028692415,93944.0,47749.0,46195.0,46972.0,777.0,0,0,0,0,1,0,0,0,0,0,0,0.6,162.5,8192,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.8,230.33333333333334,0,5,3,609,691
192.168.10.8,192.168.10.3,49177,389,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,6,2017-07-06 17:31:19,39042.0,371343.6811638748,1101.3780031760668,563.495722555197,537.8822806208698,22,21,6340,8158,1590.0,60.0,288.1818181818182,424.869352792301,2688.0,60.0,388.4761904761905,633.5506608861655,2688,60,337.16279069767444,539.3471044518401,290895.29908058414,440,420,20,20,929.5714285714286,22674.0,1.0,3973.089340999599,39012.0,22843.0,1.0,1857.7142857142858,5559.863882736503,38963.0,22745.0,1.0,1948.15,5611.149866783099,0,0,0,0,1,0,0,0,0,0,0,0.9545454545454546,337.16279069767444,8192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0,4.0,432.0,4.0,4590084.643288996,865731.4629258517,288.1818181818182,388.4761904761905,0,22,21,6340,8158
192.168.10.8,192.168.10.3,49178,389,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,6,2017-07-06 17:31:19,21527.0,371719.2363078924,1300.6921540391136,650.3460770195568,650.3460770195568,14,14,6254,1748,1590.0,60.0,446.7142857142857,577.3940754522399,264.0,60.0,124.85714285714286,88.21957763190107,1590,60,285.7857142857143,443.2621247348908,196481.31122448988,280,280,20,12,797.2962962962963,19783.0,1.0,3725.3478864626145,21502.0,19880.0,1.0,1654.0,5265.838526257275,21484.0,20024.0,1.0,1652.6153846153845,5305.9087315421875,0,0,0,0,1,0,0,0,0,0,0,1.0,285.7857142857143,8192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084.0,4.0,432.0,4.0,8687323.943661971,829174.6641074856,446.7142857142857,124.85714285714286,0,14,14,6254,1748
192.168.10.8,192.168.10.3,49179,88,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,6,2017-07-06 17:31:19,618.0,2987055.01618123,25889.967637540456,12944.983818770228,12944.983818770228,8,8,952,894,290.0,60.0,119.0,98.75727821279807,261.0,60.0,111.75,86.20433573782701,290,60,115.375,92.76440252057898,8605.234375,160,160,20,6,41.2,351.0,1.0,87.2003058098613,566.0,449.0,1.0,80.85714285714286,151.95622355649346,562.0,405.0,1.0,80.28571428571429,136.92303811757517,0,0,0,0,1,0,0,0,0,0,0,1.0,115.375,8192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,4.0,24.0,4.0,9490196.078431373,480000.0,119.0,111.75,0,8,8,952,894
192.168.10.8,192.168.10.3,49180,88,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,6,2017-07-06 17:31:19,883.0,5463193.657984145,20385.050962627407,11325.028312570781,9060.022650056626,10,8,1232,3592,370.0,60.0,123.2,123.42187812539557,1610.0,60.0,449.0,670.3081380976961,1610,60,268.0,484.1138525411375,234366.22222222222,200,160,20,8,51.94117647058823,613.0,0.0,142.14883276847348,805.0,685.0,1.0,89.44444444444444,211.6948071116169,843.0,684.0,0.0,120.42857142857143,232.22578738488673,0,0,0,0,1,0,0,0,0,0,0,0.8,268.0,8192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,4.0,24.0,4.0,12370370.370370371,333333.3333333333,123.2,449.0,0,10,8,1232,3592
192.168.10.8,192.168.10.3,49181,88,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,6,2017-07-06 17:31:19,985.0,7380710.659898478,20304.568527918782,10152.284263959391,10152.284263959391,10,10,3678,3592,1593.0,60.0,367.8,612.6044074278278,1550.0,60.0,359.2,595.4045347492744,1593,60,363.5,604.080996224844,364913.85,200,200,20,8,51.8421052631579,708.0,0.0,155.72656980405202,944.0,820.0,1.0,104.88888888888889,253.80677008939273,950.0,708.0,0.0,105.55555555555556,215.11553025763783,0,0,0,0,1,0,0,0,0,0,0,1.0,363.5,8192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.0,4.0,1514.0,4.0,53689655.172413796,3756823.8213399504,367.8,359.2,0,10,10,3678,3592
192.168.10.15,131.253.61.98,49440,443,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2017-07-06 17:31:20,1132307.0,20780.58335769363,24.7282759887557,11.480985280493718,13.247290708261982,13,15,6594,16936,3511.0,60.0,507.2307692307692,948.3931474500316,2974.0,60.0,1129.0666666666666,828.3735442956208,3511,60,840.3571428571429,938.822104489211,881386.943877551,260,300,20,12,41937.2962962963,820923.0,3.0,154024.4760861595,1086609.0,820923.0,3.0,90550.75,222102.95905507615,1086117.0,873586.0,48.0,77579.78571428571,222090.09922557446,0,0,0,0,1,0,0,0,0,0,0,1.1538461538461537,840.3571428571429,8192,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5852.0,5.0,0.0,129980.89822753321,507.2307692307692,1129.0666666666666,0,13,15,6594,16936
192.168.10.15,192.168.10.3,58832,53,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,2017-07-06 17:31:20,155392.0,4092.874794069193,25.74135090609555,12.870675453047776,12.870675453047776,2,2,166,470,83.0,83.0,83.0,0.0,235.0,235.0,235.0,0.0,235,83,159.0,76.0,5776.0,16,16,8,2,51797.333333333336,155385.0,3.0,73247.54154842938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,159.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,235.0,0,2,2,166,470
192.168.10.3,192.168.10.1,62012,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:20,154875.0,2195.3188054882967,12.9136400322841,6.45682001614205,6.45682001614205,1,1,94,246,94.0,94.0,94.0,0.0,246.0,246.0,246.0,0.0,246,94,170.0,76.0,5776.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,170.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,246.0,0,1,1,94,246
192.168.10.15,23.63.226.146,49441,80,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2017-07-06 17:31:21,119089.0,7960.432953505361,58.779568222086006,33.58832469833486,25.191243523751144,4,3,527,421,341.0,60.0,131.75,120.83537354599439,295.0,60.0,140.33333333333334,109.39327625082306,341,60,135.42857142857142,116.14751352465186,13490.244897959185,80,60,20,3,19848.166666666668,43722.0,4.0,19958.761513152283,119089.0,78403.0,128.0,39696.333333333336,31961.443003858396,43919.0,43915.0,4.0,21959.5,21955.5,0,0,0,0,1,0,0,0,0,0,0,0.75,135.42857142857142,8192,946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.75,140.33333333333334,0,4,3,527,421
192.168.10.15,192.168.10.3,59612,53,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,2017-07-06 17:31:21,47214.0,10420.637946371839,84.72063371034015,42.360316855170076,42.360316855170076,2,2,144,348,72.0,72.0,72.0,0.0,174.0,174.0,174.0,0.0,174,72,123.0,51.0,2601.0,16,16,8,2,15738.0,47207.0,3.0,22251.943300904455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,123.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,174.0,0,2,2,144,348
192.168.10.3,192.168.10.1,62085,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:21,46764.0,5666.752202548969,42.767941151312975,21.383970575656488,21.383970575656488,1,1,106,159,106.0,106.0,106.0,0.0,159.0,159.0,159.0,0.0,159,106,132.5,26.5,702.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,132.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,159.0,0,1,1,106,159
192.168.10.15,23.60.139.27,49442,80,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2017-07-06 17:31:21,75280.0,36835.81296493093,92.98618490967057,53.13496280552604,39.851222104144526,4,3,475,2298,289.0,60.0,118.75,98.32439931166628,2172.0,60.0,766.0,994.1951518690885,2172,60,396.14285714285717,729.1984696660198,531730.4081632653,80,60,20,3,12546.666666666666,37124.0,54.0,17312.7371479947,75280.0,38036.0,54.0,25093.333333333332,17708.850693618962,38054.0,37048.0,1006.0,19027.0,18021.0,0,0,0,0,1,0,0,0,0,0,0,0.75,396.14285714285717,8192,946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.75,766.0,0,4,3,475,2298
192.168.10.14,192.168.10.50,59136,21,b8:ac:6f:36:07:ee,00:19:b9:0a:69:f1,6,2017-07-06 17:31:21,209238.0,16593.544193693306,238.96232997830222,105.14342519045297,133.81890478784925,22,28,1436,2036,97.0,60.0,65.27272727272727,10.410579488638284,106.0,60.0,72.71428571428571,13.166128465707382,106,60,69.44,12.585960432164086,158.4064,440,560,20,20,4270.163265306122,57557.0,1.0,12568.188547324533,209189.0,99480.0,1.0,9961.380952380952,25289.450735861028,209106.0,57557.0,1.0,7744.666666666667,16150.690046030943,0,0,0,0,1,0,0,0,0,0,0,1.2727272727272727,69.44,8192,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,68.8,4.0,112676.05633802817,3798.9641196673697,65.27272727272727,72.71428571428571,0,22,28,1436,2036
192.168.10.14,192.168.10.50,59137,49829,b8:ac:6f:36:07:ee,00:19:b9:0a:69:f1,6,2017-07-06 17:31:21,36483.0,608831.5105665652,794.8907710440478,520.79050516679,274.10026587725787,19,10,21600,612,2974.0,60.0,1136.842105263158,1033.3626389077092,66.0,60.0,61.2,2.4,2974,60,765.9310344827586,980.3125796726507,961012.7538644472,380,200,20,17,1302.9642857142858,29854.0,1.0,5595.943387095837,36483.0,29854.0,1.0,2026.8333333333333,6877.477422314409,36349.0,30124.0,2.0,4038.777777777778,9398.614576128615,0,0,0,0,1,0,0,0,0,0,0,0.5263157894736842,765.9310344827586,8192,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11692.0,8.0,0.0,0.0,390136.4743568354,0.0,1136.842105263158,61.2,0,19,10,21600,612
192.168.10.15,192.168.10.3,52914,53,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,2017-07-06 17:31:23,213769.0,2778.7003728323566,18.711787022440113,9.355893511220057,9.355893511220057,2,2,182,412,91.0,91.0,91.0,0.0,206.0,206.0,206.0,0.0,206,91,148.5,57.5,3306.25,16,16,8,2,71256.33333333333,213762.0,3.0,100766.72325833674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,148.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,206.0,0,2,2,182,412
192.168.10.3,192.168.10.1,61839,53,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,2017-07-06 17:31:23,213308.0,1368.912558366306,9.376113413467849,4.688056706733924,4.688056706733924,1,1,120,172,120.0,120.0,120.0,0.0,172.0,172.0,172.0,0.0,172,120,146.0,26.0,676.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,146.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,172.0,0,1,1,120,172
192.168.10.9,224.0.0.252,54055,5355,b8:ac:6f:1d:1f:6c,01:00:5e:00:00:fc,17,2017-07-06 17:31:23,102225.0,15064.808021521156,215.21154316458794,215.21154316458794,0.0,22,0,1540,0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,70,70,70.0,0.0,0.0,176,0,8,22,4867.857142857143,102199.0,0.0,21763.905202106045,102225.0,102199.0,0.0,4867.857142857143,21763.905202106045,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,70.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,22.0,0.0,0.0,6025.923208608462,0.0,70.0,0.0,0,22,0,1540,0
192.168.10.15,64.4.54.253,49443,443,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2017-07-06 17:31:23,792322.0,16437.761415182213,31.552828269314748,16.40747070004367,15.145357569271079,13,12,6997,6027,939.0,60.0,538.2307692307693,388.48723448904565,1514.0,66.0,502.25,483.3459983972834,1514,60,520.96,436.96905885886247,190941.9584,260,240,20,12,33013.416666666664,74242.0,48.0,30834.550680360535,792322.0,105075.0,995.9999999999999,66026.83333333333,31220.485691378275,691840.0,101632.0,49.0,62894.545454545456,31006.558767647377,0,0,0,0,1,0,0,0,0,0,0,0.9230769230769231,520.96,8192,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.2307692307693,502.25,0,13,12,6997,6027
192.168.10.5,224.0.0.252,51880,5355,b8:ac:6f:36:0a:8b,01:00:5e:00:00:fc,17,2017-07-06 17:31:23,418744.0,3677.664635194773,52.538066217068184,52.538066217068184,0.0,22,0,1540,0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,70,70,70.0,0.0,0.0,176,0,8,22,19940.190476190477,418717.0,1.0,89169.20540059354,418744.0,418717.0,1.0,19940.190476190477,89169.20540059354,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,70.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,22.0,0.0,0.0,1471.065854077909,0.0,70.0,0.0,0,22,0,1540,0
192.168.10.9,192.168.10.3,137,137,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,17,2017-07-06 17:31:24,1506948.0,568.0355261097264,5.308743234670341,2.6543716173351704,2.6543716173351704,4,4,440,416,110.0,110.0,110.0,0.0,104.0,104.0,104.0,0.0,110,104,107.0,3.0,9.0,32,32,8,4,215278.2857142857,1506629.0,3.0,527191.725550098,1506794.0,1506788.0,3.0,502264.6666666667,710305.2608601146,1506789.0,1506782.0,3.0,502263.0,710302.1967308469,0,0,0,0,0,0,0,0,0,0,0,1.0,107.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,104.0,0,4,4,440,416
